"BoogieBoxFitness","$10 million in 2021","Inactive",1,7,"N/A",0,33,"","29-Sep-09","Fitness/Sports/Outdoors","Boogie Box Fitness - Fitness Programs","Dedelle Parra (now Dede Barbanti) and Kathy Lamm",700000,70,1000000,0,"{""headquarters"":""Santa Ana, USA"",""foundedYear"":2009,""employeeCount"":""Unknown"",""notableInvestors"":[],""recentNews"":""Company ceased operations in 2021"",""fundingRounds"":""None""}"
"TheFunhouseProject","$1.5 million pre-Shark Tank appearance in 2010","Inactive",1,7,"N/A",0,34,"","29-Sep-09","Media/Entertainment","The Fun house Project - Entertainment","Todd Robbins and David Adamovich",300000,20,1500000,0,"{""headquarters"":""New York City, USA"",""foundedYear"":2010,""employeeCount"":""N/A"",""notableInvestors"":[],""recentNews"":""The Funhouse Project is no longer operational as of 2023."",""fundingRounds"":""None""}"
"TreasureChestPets","$250,000 from Shark Tank, 2009","Inactive",1,8,"N/A",0,35,"","6-Oct-09","Pet Products","Treasure Chest Pets - Toys and Games","Lisa Lloyd",150000,20,750000,1,"{""headquarters"":""Phoenix, United States"",""foundedYear"":2007,""employeeCount"":""1-10"",""notableInvestors"":[""Daymond John"",""Barbara Corcoran""],""recentNews"":""Company ceased operations in 2012 due to competition and business challenges."",""fundingRounds"":""Seed in 2009""}"
"Notehall","$3.7M in equity from Chegg, 2011","Acquired",1,8,"N/A",0,36,"http://www.notehall.com","6-Oct-09","Technology/Software","Notehall - Online Services","D.J. Stephan and Sean Conway",90000,10,900000,1,"{""headquarters"":""San Francisco, United States"",""foundedYear"":2008,""employeeCount"":""Not specified"",""notableInvestors"":[""Dreamit Ventures"",""Gabriel Weinberg"",""Steven Welch""],""recentNews"":""Acquired by Chegg for $3.7M in equity and undisclosed cash in June 2011"",""fundingRounds"":""Seed in 2009, Early Stage VC in 2009""}"
"Throx","Not publicly disclosed","Active",1,8,"N/A",0,37,"http://www.throx.com","6-Oct-09","Fashion/Beauty","Throx - Undergarments and Basics","Edwin Heaven",50000,25,200000,0,"{""headquarters"":""Richmond, California, USA"",""foundedYear"":2005,""employeeCount"":""1-10"",""notableInvestors"":[],""recentNews"":""In 2016, founder Edwin Heaven discussed Throx's unique three-sock sets and their appeal as novelty gifts."",""fundingRounds"":""Not publicly disclosed""}"
"WashedUpHollywood","$2M (self-reported during Shark Tank appearance in 2009)","Inactive",1,8,"N/A",0,38,"","6-Oct-09","Fashion/Beauty","Washed Up Hollywood - Fashion Accessories","Danon Beres",500000,25,2000000,0,"{""headquarters"":""Huntington Beach, USA"",""foundedYear"":2009,""employeeCount"":""1-10"",""notableInvestors"":[],""recentNews"":""Company ceased operations in 2010"",""fundingRounds"":""None""}"
"GaylaBentleyFashion","$500,000 from Shark Tank investment, 2009","Inactive",1,9,"N/A",0,39,"http://www.gaylabentley.com/","13-Oct-09","Fashion/Beauty","Gayla Bentley Fashion - Women's Apparel","Gayla Bentley",250000,20,1250000,1,"{""headquarters"":""Houston, USA"",""foundedYear"":2001,""employeeCount"":""Not specified"",""notableInvestors"":[""Barbara Corcoran"",""Daymond John""],""recentNews"":""Company ceased operations in 2017 due to challenges including Hurricane Harvey."",""fundingRounds"":""Seed in 2009""}"
"ChillSoda","$2.5 million after Barbara Corcoran's investment in 2009","Shut down",1,9,"N/A",0,40,"http://www.chillsoda.com/","13-Oct-09","Food and Beverage","Chill Soda - Non-Alcoholic Beverages","Dan Mackey",50000,10,500000,1,"{""headquarters"":""Sausalito, United States"",""foundedYear"":2009,""employeeCount"":""Not specified"",""notableInvestors"":[""Barbara Corcoran""],""recentNews"":""Company ceased operations in 2024"",""fundingRounds"":""Seed in 2009""}"
"CornucopiaExpress","$1 million as of 2023","Active",1,9,"N/A",1,41,"http://www.cornucopiapetfoods.com/","13-Oct-09","Pet Products","Cornucopia Express - Pet Products","Geoffrey Broderick and Kristina Broderick",300000,15,2000000,0,"{""headquarters"":""Port St. Lucie, United States"",""foundedYear"":1975,""employeeCount"":""1"",""notableInvestors"":[],""recentNews"":""As of 2023, Cornucopia Express achieved a net worth of approximately $1 million."",""fundingRounds"":""None publicly disclosed""}"
"VirtuSphere","$3 million as of March 14, 2024, according to Patty360","Out of Business",1,9,"N/A",0,42,"http://www.virtusphere.com/","13-Oct-09","Electronics","Virtusphere - Electronics","Ray Latypov and Jim Dimascio",1500000,10,15000000,0,"{""headquarters"":""Binghamton, New York, USA"",""foundedYear"":2003,""employeeCount"":""7"",""notableInvestors"":[],""recentNews"":""As of March 14, 2024, VirtuSphere is reported to be out of business."",""fundingRounds"":""No publicly disclosed funding rounds""}"
"TheUROClub","$200,000 as of 2023","Active",1,10,"N/A",0,43,"http://www.uroclub.com/","20-Oct-09","Fitness/Sports/Outdoors","The UROClub - Golf Products","Floyd Seskin",25000,51,49020,1,"{""headquarters"":""Aventura, Florida, USA"",""foundedYear"":2006,""employeeCount"":""1-10"",""notableInvestors"":[""Kevin Harrington""],""recentNews"":""As of 2023, The Uroclub's net worth is $200,000."",""fundingRounds"":""Seed in 2009""}"
"JumpForward","$5 million as of 2023","Acquired",1,10,"N/A",0,44,"http://www.jumpforward.com/","20-Oct-09","Children/Education","Jump Forward - Online Services","Brian Duggan and Adam McCombs",150000,10,1500000,1,"{""headquarters"":""Chicago, USA"",""foundedYear"":2008,""employeeCount"":""25-100"",""notableInvestors"":[""Kevin O’Leary"",""Robert Herjavec""],""recentNews"":""Acquired by ACTIVE Network on May 31, 2016"",""fundingRounds"":""Initial investment of $600,000 for 50% equity in 2012""}"
"TheBobblePlace","$5 million from GeeksAroundGlobe, 2024","Active",1,10,"N/A",0,45,"http://www.webobble.com/","20-Oct-09","Children/Education","The Bobble Place - Toys and Games","Jeff Wolsky",75000,18,416667,0,"{""headquarters"":""Florida, USA"",""foundedYear"":2004,""employeeCount"":""<10"",""notableInvestors"":[],""recentNews"":""Rebranded to WeBobble and achieved $5 million in annual revenue as of January 2024."",""fundingRounds"":""No external funding rounds reported""}"
"MrPoncho","N/A","Inactive",1,10,"N/A",0,46,"","20-Oct-09","Electronics","Mr. Poncho - Electronics","Sandy Hyun and Roman Pietrs",50000,25,200000,0,"{""headquarters"":""New York, USA"",""foundedYear"":2009,""employeeCount"":""1-10"",""notableInvestors"":[],""recentNews"":""Company ceased operations in 2015 due to lack of patent and rise of Bluetooth headphones."",""fundingRounds"":""N/A""}"
"HellsBellsHelmets","$10 million as of 2023","Active",1,11,"N/A",0,47,"http://www.hellsbellscustoms.com/","8-Jan-10","Fitness/Sports/Outdoors","Hells Bells Helmets - Outdoor Recreation","Marix Stone and Nancy Tanchel",500000,20,2500000,1,"{""headquarters"":""Philadelphia, USA"",""foundedYear"":1993,""employeeCount"":""Not specified"",""notableInvestors"":[""Daymond John""],""recentNews"":""In 2023, Hells Bells Helmets reported annual revenue of $12 million."",""fundingRounds"":""Secured $500,000 investment from Daymond John in 2010""}"
"ChefInBlack","$143,000 from Shark Tank deal, 2010","Inactive",1,11,"N/A",0,48,"http://chefinblack.com/","8-Jan-10","Food and Beverage","Chef In Black - Specialty Food","Dorene Humason",50000,10,500000,1,"{""headquarters"":""California, USA"",""foundedYear"":1997,""employeeCount"":""1-10"",""notableInvestors"":[""Barbara Corcoran""],""recentNews"":""Company faced packaging issues leading to decreased profits in second year, 2011"",""fundingRounds"":""Seed in 2010""}"
"InkFlip","$750,000 (requested on Shark Tank, 2010)","Inactive",1,11,"N/A",0,49,"http://www.inkflip.com/","8-Jan-10","Electronics","Ink Flip - Electronics","Andy Sperry",150000,20,750000,0,"{""headquarters"":""Franklin, Tennessee, USA"",""foundedYear"":2009,""employeeCount"":""1-10"",""notableInvestors"":[],""recentNews"":""Company ceased operations in 2010."",""fundingRounds"":""No external funding rounds reported.""}"
"RompN'Roll","$5 million as of 2023","Active",1,11,"http://www.rompnroll.com/careers",0,50,"http://www.rompnroll.com/","8-Jan-10","Children/Education","Romp n' Roll - Baby and Children's Entertainment","Michael and Babz Barnett",300000,10,3000000,0,"{""headquarters"":""Glen Allen, United States"",""foundedYear"":2004,""employeeCount"":""51-200"",""notableInvestors"":[""JC Capital"",""Prime Mont VC"",""Jolmo Capital"",""Shanghai Tongyi Fuli Investment Management""],""recentNews"":""In February 2019, Romp n’ Roll closed a strategic investment from new investor JC Capital."",""fundingRounds"":""Series A in 2019""}"
"TheTwister","$1 million (estimated) as of 2025","Active",1,11,"N/A",0,51,"","8-Jan-10","Fitness/Sports/Outdoors","The Twister - Golf Products","Alfonzo Dowe, Sr.",85000,40,212500,0,"{""headquarters"":""New Jersey, USA"",""foundedYear"":2009,""employeeCount"":""1-10"",""notableInvestors"":[],""recentNews"":""As of 2024, The Twister Cleaner continues to sell its products online and in select golf shops, maintaining a steady presence in the market."",""fundingRounds"":""None""}"
"GreaseMonkeyWipes","$5 million (estimated) as of 2024","Acquired",1,12,"N/A",0,52,"http://www.greasemonkeywipes.com/","15-Jan-10","Lifestyle/Home","Grease Monkey Wipes - Outdoor Recreation","Tim Stansbury and Erin Whalen",40000,40,100000,1,"{""headquarters"":""Kennesaw, Georgia, USA"",""foundedYear"":2008,""employeeCount"":""100-125"",""notableInvestors"":[""Barbara Corcoran"",""Robert Herjavec""],""recentNews"":""Acquired by Beaumont Products, Inc. in November 2014"",""fundingRounds"":""Seed in 2010""}"
"WeeCanShop","$0 (company ceased operations in 2012)","Inactive",1,12,"N/A",0,53,"","15-Jan-10","Children/Education","Wee Can Shop - Baby and Children's Entertainment","Kimberly and Matthew Foley",200000,30,666667,0,"{""headquarters"":""Hawthorne, New Jersey, USA"",""foundedYear"":2005,""employeeCount"":""5"",""notableInvestors"":[],""recentNews"":""Company ceased operations in 2012 due to financial difficulties."",""fundingRounds"":""No external funding rounds reported""}"
"Podillow","$757,576 (2010)","Inactive",1,12,"N/A",0,54,"http://www.podillow.com/","15-Jan-10","Lifestyle/Home","The Podillow - Novelties","Anthony and Tina Calvert",250000,33,757576,0,"{""headquarters"":""San Diego, USA"",""foundedYear"":2009,""employeeCount"":""1-10"",""notableInvestors"":[],""recentNews"":""As of 2025, Podillow is out of business; its last known annual revenue was $200,000. (March 3, 2025)"",""fundingRounds"":""None""}"
"TheFactionist","$150,000 (self-valuation during Shark Tank pitch in 2010)","Inactive",1,12,"N/A",0,55,"","15-Jan-10","Fashion/Beauty","The Factionist - Men and Women's Apparel","Nate Berkopec",30000,20,150000,0,"{""headquarters"":""New York City, USA"",""foundedYear"":2009,""employeeCount"":""1-10"",""notableInvestors"":[],""recentNews"":""Company ceased operations in 2010 following unsuccessful Shark Tank pitch"",""fundingRounds"":""None""}"
"Caffeindicator","$800,000 from Shark Tank deal, 2010","Inactive",1,13,"N/A",0,56,"http://www.llamabrew.com/","29-Jan-10","Food and Beverage","Caffeindicator - Novelties","Michael Schiavone",200000,25,800000,1,"{""headquarters"":""USA"",""foundedYear"":2007,""employeeCount"":""Unknown"",""notableInvestors"":[""Kevin Harrington""],""recentNews"":""Company closed its doors in 2013."",""fundingRounds"":""Seed in 2010""}"
"LipstickRemix","$210,000 from Shark Tank deal, 2010","Inactive",1,13,"N/A",0,57,"http://www.lipstixremix.com/","29-Jan-10","Fashion/Beauty","Lipstick Remix - Personal Care and Cosmetics","Jill Quilln",105000,30,350000,1,"{""headquarters"":""USA"",""foundedYear"":2009,""employeeCount"":""Unknown"",""notableInvestors"":[""Kevin Harrington"",""Barbara Corcoran"",""Daymond John""],""recentNews"":""Company ceased operations in 2013"",""fundingRounds"":""Seed in 2010""}"
"LegalGrind","$2.5 million as of 2025","Active",1,13,"N/A",0,58,"http://www.legalgrind.com/","29-Jan-10","Business Services","Legal Grind - Professional Services","Jeff and Annie Hughes",200000,15,1333333,0,"{""headquarters"":""Santa Monica, USA"",""foundedYear"":1996,""employeeCount"":""1-10"",""notableInvestors"":[],""recentNews"":""Legal Grind's coffee shop closed in June 2021; continues to offer online legal services as of 2025."",""fundingRounds"":""No external funding rounds reported""}"
"CaptainIceCream","N/A","Inactive",1,13,"N/A",0,59,"","29-Jan-10","Food and Beverage","Captain Ice Cream - Specialty Food","Tim Gavern",48000,25,192000,0,"{""headquarters"":""Monrovia, United States"",""foundedYear"":2009,""employeeCount"":""1-10"",""notableInvestors"":[],""recentNews"":""As of 2014, the Captain Ice Cream website went offline, indicating the business is no longer operational."",""fundingRounds"":""None""}"
"Nubrella","$1.5 million as of 2021","Shut down",1,14,"N/A",0,60,"http://nubrella.com/","5-Feb-10","Fashion/Beauty","Nubrella - Novelties","Alan Kaufman",200000,25,800000,1,"{""headquarters"":""New York City, United States"",""foundedYear"":2002,""employeeCount"":""2"",""notableInvestors"":[""Daymond John"",""Kevin Harrington""],""recentNews"":""Founder Alan Kaufman passed away in November 2022, leading to the company's closure."",""fundingRounds"":""Seed in 2010""}"
"Qubits","$6 million as of 2024","Active",1,14,"N/A",0,61,"http://www.qubitstoy.com/","5-Feb-10","Children/Education","Qubits - Toys and Games","Mark Burginger",90000,51,176471,1,"{""headquarters"":""Palm Coast, United States"",""foundedYear"":2009,""employeeCount"":""3"",""notableInvestors"":[""Daymond John""],""recentNews"":""Qubits projected 25% growth in 2024, expanding international sales and launching Qubits 2.0."",""fundingRounds"":""Seed in 2010""}"
